CPU_Percentage
67.48
100.14
99.78
99.84
99.83
99.87
100.19
99.83
100.32
100.19
100.06
99.86
99.74
99.75
99.71
100.23
99.83
99.91
100.23
100.17
99.87
99.71
100.15
100.15
100.31
99.87
100.31
100.04
