CPU_Percentage
100.23
100.10
100.10
100.11
100.19
100.20
100.23
99.79
100.10
100.02
99.83
99.79
100.19
100.06
100.13
99.75
99.83
99.75
99.75
100.15
100.31
100.27
99.94
99.89
99.79
99.67
100.02
100.15
