CPU_Percentage
395.73
400.41
400.74
400.91
399.32
399.76
400.75
399.90
399.91
400.25
399.86
400.23
399.14
400.09
400.25
400.41
401.08
399.91
399.77
400.92
399.65
399.33
399.10
399.15
398.66
398.49
400.26
