CPU_Percentage
8.36
25.33
26.11
26.42
25.20
26.08
25.79
25.70
25.56
26.55
26.13
25.76
26.11
25.21
25.55
25.61
25.79
24.84
25.97
25.29
25.23
25.92
25.14
25.75
25.33
26.19
25.22
1.63
