CPU_Percentage
2.40
9.01
9.32
9.41
9.48
8.99
9.31
9.14
8.97
9.41
9.11
9.22
9.26
9.36
9.13
9.25
9.38
8.84
9.15
9.22
9.46
9.48
9.61
9.47
9.53
9.18
9.26
0.28
