Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,235891,0,9,8.893703485541135,3.32476300172857,662.2417459984717,24.0,2542.9940883243735,0.0,9,10,10,10,11,11,15,18,21,29,660
,Aggregated,235891,0,9,8.893703485541135,3.32476300172857,662.2417459984717,24.0,2542.9940883243735,0.0,9,10,10,10,11,11,15,18,21,29,660
