CPU_Percentage
0.02
10.40
9.79
10.12
9.84
9.69
10.39
10.42
10.14
10.77
10.60
10.39
10.79
10.67
10.62
10.91
10.46
10.33
9.85
10.05
10.00
9.71
9.41
10.25
10.63
10.75
10.04
3.30
