CPU_Percentage
0.45
21.01
21.44
24.03
23.37
23.81
23.33
23.46
23.10
23.09
24.04
23.81
22.96
22.95
23.36
23.61
23.27
23.17
23.09
23.49
23.43
22.76
23.37
22.66
23.54
23.55
22.45
1.48
