Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,546,0,5100,5098.039419126254,4276.006613999925,8161.18265499972,21.0,9.342562209116323,0.0,5100,5100,5200,5200,5200,7700,7800,7900,8200,8200,8200
,Aggregated,546,0,5100,5098.039419126254,4276.006613999925,8161.18265499972,21.0,9.342562209116323,0.0,5100,5100,5200,5200,5200,7700,7800,7900,8200,8200,8200
