Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,207624,0,20,33.06096564289936,3.743124005268328,2842.9211800030316,56.0,3468.013739375019,0.0,20,21,23,23,25,28,34,54,2600,2800,2800
,Aggregated,207624,0,20,33.06096564289936,3.743124005268328,2842.9211800030316,56.0,3468.013739375019,0.0,20,21,23,23,25,28,34,54,2600,2800,2800
