CPU_Percentage
0.43
200.00
200.12
199.32
200.38
200.53
199.41
200.62
200.29
200.20
199.41
200.37
200.21
200.38
199.49
200.12
200.40
200.08
199.87
200.12
200.20
200.12
200.21
200.19
199.50
199.92
200.37
50.48
