CPU_Percentage
195.09
200.45
200.46
199.73
200.45
199.74
199.50
199.64
199.57
199.95
199.58
200.21
199.49
200.36
200.29
199.93
200.10
199.58
199.95
200.36
199.73
199.41
200.45
200.38
199.50
199.95
200.12
195.64
