CPU_Percentage
96.63
100.10
100.14
100.10
100.19
99.87
100.22
100.21
99.86
99.86
99.96
99.82
99.74
99.81
100.14
99.78
100.10
99.73
100.23
100.23
99.61
99.78
99.88
99.83
100.22
99.70
100.14
95.36
