CPU_Percentage
295.87
300.55
299.36
300.43
299.61
299.11
299.48
299.37
299.68
299.49
300.31
299.61
300.80
300.54
299.36
300.50
299.24
299.94
300.57
299.24
300.79
300.43
300.30
300.56
299.49
299.82
299.69
295.42
