CPU_Percentage
295.61
300.43
300.32
300.80
300.19
299.70
299.24
300.31
300.48
300.32
300.06
300.20
299.46
299.61
300.31
300.31
300.08
300.56
299.74
299.60
299.62
300.55
300.31
299.85
300.44
300.07
299.12
295.66
