Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,213217,0,19,32.242016542948676,3.536569001880707,3127.483211999788,56.0,3564.880328065472,0.0,19,21,22,23,24,28,33,51,2500,2600,3100
,Aggregated,213217,0,19,32.242016542948676,3.536569001880707,3127.483211999788,56.0,3564.880328065472,0.0,19,21,22,23,24,28,33,51,2500,2600,3100
