CPU_Percentage
0.03
8.85
9.32
8.82
9.34
9.64
9.50
9.23
9.36
9.71
9.51
9.49
9.07
9.01
9.45
9.05
9.37
9.78
9.62
9.47
9.09
9.24
9.95
9.37
9.52
9.01
9.06
0.58
