CPU_Percentage
0.01
10.46
9.09
9.03
9.32
9.41
9.23
9.12
9.01
9.32
9.74
9.55
9.62
9.85
9.07
9.27
9.64
9.63
9.72
9.52
9.19
9.78
9.69
9.28
9.37
9.62
9.14
1.58
