CPU_Percentage
0.37
15.29
15.73
15.80
15.17
15.13
15.49
15.24
15.42
15.44
15.80
15.48
15.49
15.37
15.19
15.51
15.37
15.58
15.66
15.44
15.68
15.41
15.67
15.41
15.27
15.50
15.36
0.36
