CPU_Percentage
0.62
14.23
13.85
13.74
13.82
13.87
14.55
14.10
14.10
13.73
13.92
14.12
14.42
14.47
16.47
16.37
13.67
14.24
14.02
13.63
14.16
14.57
14.58
14.13
14.04
14.03
14.09
0.38
