CPU_Percentage
0.38
25.92
26.49
27.43
25.94
25.93
26.21
27.00
25.95
26.88
26.20
27.62
26.60
26.62
26.55
26.65
26.52
26.80
25.93
26.80
26.37
26.16
26.52
26.27
26.53
26.88
26.65
2.07
