CPU_Percentage
0.46
26.04
26.20
26.27
25.96
27.02
25.90
26.35
26.19
26.18
25.96
26.06
26.35
25.95
25.85
26.17
26.43
25.90
27.01
25.92
26.22
25.61
26.44
25.49
26.11
26.40
26.21
0.37
