Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,221800,0,18,19.008757048616406,4.432448000443401,734.9493319998146,56.0,3700.156859696074,0.0,18,20,21,22,23,26,31,36,55,730,730
,Aggregated,221800,0,18,19.008757048616406,4.432448000443401,734.9493319998146,56.0,3700.156859696074,0.0,18,20,21,22,23,26,31,36,55,730,730
