CPU_Percentage
1.92
8.82
9.30
8.81
8.74
9.02
9.11
8.60
8.71
9.03
9.23
9.44
9.13
9.30
9.18
9.41
9.45
9.41
9.39
9.51
9.51
9.29
9.30
9.49
9.29
9.45
9.39
0.29
