CPU_Percentage
95.91
99.74
100.14
100.19
100.18
100.06
100.14
100.17
100.10
100.22
100.12
100.22
100.01
99.63
99.74
100.14
99.64
99.74
100.01
99.74
100.04
100.10
99.75
100.14
99.86
99.86
100.05
97.43
