CPU_Percentage
100.21
99.83
99.71
99.79
99.79
99.82
100.18
100.06
99.87
100.22
99.87
100.15
100.23
99.78
99.83
99.83
99.71
99.96
100.23
99.79
100.10
100.27
99.79
99.74
100.27
100.06
100.19
100.40
