CPU_Percentage
395.77
400.89
399.66
400.59
400.25
400.58
400.25
398.81
399.92
400.60
398.66
398.99
400.09
399.15
400.40
398.99
400.58
401.25
400.74
399.14
400.76
400.92
398.63
399.84
400.41
400.06
401.08
395.71
