CPU_Percentage
99.81
100.11
99.93
99.67
99.79
99.79
99.67
99.83
99.71
100.17
100.10
99.94
99.98
100.11
100.17
99.75
99.87
100.19
100.23
100.15
99.83
99.95
100.23
100.33
100.23
100.11
100.17
99.83
