CPU_Percentage
94.71
100.26
100.27
99.86
99.74
100.18
99.78
99.82
99.79
100.10
99.84
100.14
100.17
100.05
99.81
100.26
100.08
100.02
100.22
99.78
100.06
100.28
100.27
99.72
100.33
100.35
99.83
94.99
