Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,443,0,15000,17573.26044044686,14011.22687699899,31496.720923001703,21.0,7.4784227407954065,0.0,15000,16000,19000,21000,26000,27000,28000,31000,31000,31000,31000
,Aggregated,443,0,15000,17573.26044044686,14011.22687699899,31496.720923001703,21.0,7.4784227407954065,0.0,15000,16000,19000,21000,26000,27000,28000,31000,31000,31000,31000
