CPU_Percentage
8.44
25.92
26.33
25.64
25.72
26.38
26.44
26.54
25.24
26.19
25.83
26.55
25.27
25.84
25.61
25.70
26.25
25.65
25.76
25.82
26.54
26.23
25.91
26.30
25.96
26.25
25.72
2.51
