CPU_Percentage
0.00
10.24
9.97
10.07
10.03
9.84
9.84
9.78
10.27
10.26
10.76
10.38
10.42
10.34
10.14
10.46
10.17
10.43
10.29
10.37
10.03
10.11
10.30
10.05
10.03
10.14
10.26
1.79
