CPU_Percentage
0.03
8.45
9.00
8.68
8.94
9.05
8.71
8.39
8.73
8.70
8.45
8.67
8.29
8.70
8.90
8.84
9.04
8.84
9.17
9.00
9.29
8.41
8.64
8.52
9.00
8.49
8.58
0.27
