Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,216049,0,19,31.95449880981219,3.5886139994545374,2707.606701000259,56.0,3623.841120984009,0.0,19,21,22,23,24,27,33,45,2500,2700,2700
,Aggregated,216049,0,19,31.95449880981219,3.5886139994545374,2707.606701000259,56.0,3623.841120984009,0.0,19,21,22,23,24,27,33,45,2500,2700,2700
