CPU_Percentage
0.47
23.51
26.85
26.71
26.89
26.72
26.56
25.79
26.86
25.80
26.46
26.14
27.39
26.64
26.79
26.52
27.15
26.39
26.73
27.08
26.59
27.34
26.80
27.35
26.18
28.05
26.36
6.63
