CPU_Percentage
0.48
25.06
25.25
26.39
24.86
25.38
25.36
25.42
25.49
25.21
25.03
24.55
25.48
24.58
25.37
24.68
25.24
24.83
24.81
25.33
24.86
25.52
25.34
25.28
25.16
25.50
26.00
1.43
