CPU_Percentage
90.84
300.56
299.37
300.80
300.16
300.43
299.36
300.33
299.61
299.36
299.94
299.49
299.97
299.24
299.23
299.24
300.06
298.99
300.19
300.44
300.44
300.18
299.12
300.44
299.74
300.55
299.37
294.22
