CPU_Percentage
99.87
99.79
99.98
100.19
100.18
99.79
100.23
100.11
99.77
99.79
100.14
99.62
99.91
99.87
100.19
99.75
100.02
100.21
100.19
100.19
99.75
100.02
100.18
100.19
100.19
100.19
100.18
100.15
