CPU_Percentage
2.62
9.05
9.19
9.53
9.40
9.39
9.13
8.92
9.27
9.10
9.22
9.11
9.49
9.31
9.06
8.75
9.20
9.63
9.12
9.20
9.48
9.24
9.53
9.03
9.33
9.19
9.47
0.36
