Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci,1334,0,1600,2175.9576805576626,62.37737300034496,54004.148656000325,21.0,22.541544941840378,0.0,1600,1900,2000,2100,2200,2200,12000,29000,52000,54000,54000
,Aggregated,1334,0,1600,2175.9576805576626,62.37737300034496,54004.148656000325,21.0,22.541544941840378,0.0,1600,1900,2000,2100,2200,2200,12000,29000,52000,54000,54000
