CPU_Percentage
0.00
9.64
9.43
9.53
9.44
9.03
8.71
8.62
9.00
9.20
8.28
8.38
8.83
8.36
8.26
8.42
8.80
8.73
8.23
8.67
8.84
8.99
8.84
8.56
8.87
9.37
8.90
0.32
