CPU_Percentage
0.01
9.35
9.45
9.74
9.24
8.67
9.29
9.28
9.29
9.23
8.93
9.35
8.44
9.20
9.27
9.39
9.43
9.31
9.31
9.02
8.78
9.05
8.90
8.72
8.86
8.90
9.17
0.30
