CPU_Percentage
0.49
24.35
26.52
25.79
26.63
25.46
26.05
25.87
26.13
25.83
26.14
25.67
25.68
26.25
24.73
23.70
26.00
26.26
25.97
26.78
26.06
25.11
26.01
25.86
25.24
25.69
25.42
1.91
