Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,234927,0,17,17.996105201414036,4.251538004609756,807.8184149999288,24.0,3920.180076313705,0.0,17,19,20,21,22,25,30,32,47,800,810
,Aggregated,234927,0,17,17.996105201414036,4.251538004609756,807.8184149999288,24.0,3920.180076313705,0.0,17,19,20,21,22,25,30,32,47,800,810
