Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,713,0,9800,11231.41362515719,9399.696707001567,19421.24980399967,21.0,12.046486727451203,0.0,9800,11000,11000,12000,16000,18000,18000,18000,19000,19000,19000
,Aggregated,713,0,9800,11231.41362515719,9399.696707001567,19421.24980399967,21.0,12.046486727451203,0.0,9800,11000,11000,12000,16000,18000,18000,18000,19000,19000,19000
