CPU_Percentage
195.01
199.66
199.66
199.56
199.66
200.19
199.39
199.32
200.45
200.37
200.37
199.40
200.13
200.53
199.85
200.22
199.46
199.41
199.48
200.21
199.95
199.56
199.58
199.95
200.37
199.95
199.41
195.36
