CPU_Percentage
100.00
100.23
100.16
99.79
100.06
99.83
100.02
99.73
100.19
99.75
99.75
99.96
100.27
99.84
99.78
100.01
100.27
99.98
100.06
99.86
99.83
100.38
99.75
99.70
100.02
99.98
100.19
99.79
