CPU_Percentage
194.32
200.29
199.65
200.37
200.29
199.65
199.55
199.87
200.35
199.31
199.97
199.65
200.29
200.37
200.13
200.30
199.49
199.57
200.28
199.58
200.20
200.37
200.03
199.56
199.50
200.38
199.74
194.74
