CPU_Percentage
0.01
8.32
8.31
9.00
8.92
8.31
8.86
8.80
9.02
8.44
7.82
9.13
8.24
7.79
8.39
8.65
8.08
8.70
8.83
9.03
8.21
9.12
8.89
9.04
8.90
8.23
9.22
0.28
