Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,234411,0,9,9.033281466992785,4.54823300242424,665.5663499986986,24.0,3915.794539548945,0.0,9,10,10,10,11,11,15,18,21,38,670
,Aggregated,234411,0,9,9.033281466992785,4.54823300242424,665.5663499986986,24.0,3915.794539548945,0.0,9,10,10,10,11,11,15,18,21,38,670
