CPU_Percentage
0.00
9.01
8.40
8.59
9.07
9.20
8.67
8.84
8.58
9.13
8.62
8.81
7.96
9.11
8.61
9.07
8.77
8.90
8.20
9.33
8.58
8.79
8.88
9.02
8.88
8.95
9.22
0.40
