Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci,1190,0,1600,2390.2344380058894,87.92985699983547,58538.98959399885,21.0,20.125785773992767,0.0,1600,1800,1900,1900,2100,3300,21000,38000,56000,59000,59000
,Aggregated,1190,0,1600,2390.2344380058894,87.92985699983547,58538.98959399885,21.0,20.125785773992767,0.0,1600,1800,1900,1900,2100,3300,21000,38000,56000,59000,59000
