CPU_Percentage
99.75
100.23
99.75
99.83
99.83
100.15
100.14
99.75
100.23
100.19
99.70
100.27
100.18
99.83
99.91
100.31
99.78
100.23
99.83
99.77
99.75
99.74
99.91
99.71
99.95
99.66
100.23
100.32
