CPU_Percentage
99.67
99.74
99.87
99.66
100.23
99.62
99.79
99.79
99.71
100.32
100.03
99.70
99.83
99.66
100.14
99.75
99.75
99.79
100.23
99.74
99.71
100.19
100.19
100.19
100.19
99.66
99.71
99.81
