CPU_Percentage
0.52
21.62
21.76
23.28
22.29
23.41
21.98
22.33
22.55
22.31
22.49
22.56
22.48
22.45
22.63
21.71
22.26
22.74
23.60
24.87
22.50
22.77
22.68
22.71
21.94
22.33
22.36
6.97
