Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,214417,0,10,9.97206520265666,4.280507000657963,707.8744509999524,56.0,3581.6071534739935,0.0,10,11,11,11,12,13,18,20,24,700,710
,Aggregated,214417,0,10,9.97206520265666,4.280507000657963,707.8744509999524,56.0,3581.6071534739935,0.0,10,11,11,11,12,13,18,20,24,700,710
