Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,992,0,7600,8156.335790018339,6942.744786996627,15552.964781993069,21.0,16.767121787028035,0.0,7600,8500,8600,8700,9900,11000,12000,13000,16000,16000,16000
,Aggregated,992,0,7600,8156.335790018339,6942.744786996627,15552.964781993069,21.0,16.767121787028035,0.0,7600,8500,8600,8700,9900,11000,12000,13000,16000,16000,16000
