Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,243209,0,17,17.22332895385192,3.542080994520802,685.5847309998353,24.0,4065.2086167818707,0.0,17,18,19,20,21,24,28,30,33,680,690
,Aggregated,243209,0,17,17.22332895385192,3.542080994520802,685.5847309998353,24.0,4065.2086167818707,0.0,17,18,19,20,21,24,28,30,33,680,690
